Country Name,Country Code,Time,Time Code,"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]
French Polynesia,PYF,2019,YR2019,..,..
French Polynesia,PYF,2020,YR2020,..,..
French Polynesia,PYF,2021,YR2021,..,..
French Polynesia,PYF,2022,YR2022,..,..
Gabon,GAB,1990,YR1990,11959.5114992413,4.16989139678626
Gabon,GAB,1991,YR1991,12769.4030153591,4.51146787855385
Gabon,GAB,1992,YR1992,12321.9190255493,4.36830447078691
Gabon,GAB,1993,YR1993,12767.9002024319,4.36923567895325
Gabon,GAB,1994,YR1994,13175.7028227924,4.22043121365824
Gabon,GAB,1995,YR1995,13764.2139192941,4.64456970098862
Gabon,GAB,1996,YR1996,14162.8354469568,5.04611068476388
Gabon,GAB,1997,YR1997,14856.6956681979,4.71681784971428
Gabon,GAB,1998,YR1998,15160.5833377394,5.28113820761891
Gabon,GAB,1999,YR1999,13651.869274848,4.85820832970654
Gabon,GAB,2000,YR2000,13352.0772238723,4.77636328642075
Gabon,GAB,2001,YR2001,13585.2356267981,4.76488416412187
Gabon,GAB,2002,YR2002,13402.5027845575,4.43871040831902
Gabon,GAB,2003,YR2003,13602.0736356982,4.66947862663759
Gabon,GAB,2004,YR2004,13679.3375721078,4.29825489905512
Gabon,GAB,2005,YR2005,14076.1962998095,4.1542068346964
Gabon,GAB,2006,YR2006,13688.5822073369,3.61862027747791
Gabon,GAB,2007,YR2007,14448.8944097361,3.18827777469489
Gabon,GAB,2008,YR2008,13792.0299962063,3.29540156177147
Gabon,GAB,2009,YR2009,13448.2995472784,3.149348489485
Gabon,GAB,2010,YR2010,14084.5380314089,3.36746722147384
Gabon,GAB,2011,YR2011,14863.4623434247,3.259317348378
Gabon,GAB,2012,YR2012,14628.6158794216,3.05001075295162
Gabon,GAB,2013,YR2013,14437.7597324564,3.0439443052508
Gabon,GAB,2014,YR2014,14721.9011453059,3.03126056572549
Gabon,GAB,2015,YR2015,14113.8276706617,3.01491187897365
Gabon,GAB,2016,YR2016,13749.8325459881,3.05995668692354
Gabon,GAB,2017,YR2017,14478.1303050188,2.4972724702892
Gabon,GAB,2018,YR2018,14597.1473084946,2.33593611713804
Gabon,GAB,2019,YR2019,15092.030603472,2.35176354398661
Gabon,GAB,2020,YR2020,14682.0637700704,2.33327357514897
Gabon,GAB,2021,YR2021,15252.561263438,..
Gabon,GAB,2022,YR2022,16464.9743242695,..
"Gambia, The",GMB,1990,YR1990,1428.26507605177,0.186908523413055
"Gambia, The",GMB,1991,YR1991,1462.13749721065,0.182827335686124
"Gambia, The",GMB,1992,YR1992,1486.16211444676,0.175752693514273
"Gambia, The",GMB,1993,YR1993,1512.00539307915,0.177350341390848
"Gambia, The",GMB,1994,YR1994,1498.48515212918,0.171824440533983
"Gambia, The",GMB,1995,YR1995,1498.32854631459,0.174615889321381
"Gambia, The",GMB,1996,YR1996,1514.67460760752,0.171921786923311
"Gambia, The",GMB,1997,YR1997,1569.74091557842,0.174107556404622
"Gambia, The",GMB,1998,YR1998,1595.49469241264,0.180579550490382
"Gambia, The",GMB,1999,YR1999,1671.83754186111,0.186108260729152
"Gambia, The",GMB,2000,YR2000,1752.25325562527,0.170291032104172
"Gambia, The",GMB,2001,YR2001,1841.95085113477,0.208591171442882
"Gambia, The",GMB,2002,YR2002,1759.00527470363,0.194583842183438
"Gambia, The",GMB,2003,YR2003,1863.05618772962,0.189113280898346
"Gambia, The",GMB,2004,YR2004,1989.54836954395,0.195134053869652
"Gambia, The",GMB,2005,YR2005,1945.5836051962,0.198449982172627
"Gambia, The",GMB,2006,YR2006,1935.12030950206,0.208730936940117
"Gambia, The",GMB,2007,YR2007,1985.71699326614,0.231743407353349
"Gambia, The",GMB,2008,YR2008,2084.66489695298,0.234930037318557
"Gambia, The",GMB,2009,YR2009,2169.26937292909,0.25818385309983
"Gambia, The",GMB,2010,YR2010,2254.05060363352,0.224129253719787
"Gambia, The",GMB,2011,YR2011,2049.34900065041,0.223649943049086
"Gambia, The",GMB,2012,YR2012,2033.28100144189,0.219746202597362
"Gambia, The",GMB,2013,YR2013,1960.5849413212,0.202647786757678
"Gambia, The",GMB,2014,YR2014,1874.26266501645,0.231519233044574
"Gambia, The",GMB,2015,YR2015,1913.41534731054,0.260037911654572
"Gambia, The",GMB,2016,YR2016,1918.69701578381,0.255997956159271
"Gambia, The",GMB,2017,YR2017,1927.0399420242,0.252941606311487
"Gambia, The",GMB,2018,YR2018,2060.97463164647,0.244507377758581
"Gambia, The",GMB,2019,YR2019,2171.66461702187,0.241900479217245
"Gambia, The",GMB,2020,YR2020,2157.0350327961,0.237529598930845
"Gambia, The",GMB,2021,YR2021,2291.40428761776,..
"Gambia, The",GMB,2022,YR2022,2496.49543510611,..
Georgia,GEO,1990,YR1990,5727.62417194966,6.97382340691379
Georgia,GEO,1991,YR1991,4639.16997010364,5.27428193304245
Georgia,GEO,1992,YR1992,2594.26490924205,4.11878526726172
Georgia,GEO,1993,YR1993,1863.24540986678,3.27700515159537
Georgia,GEO,1994,YR1994,1731.57040253002,2.15957317461512
Georgia,GEO,1995,YR1995,1883.30046260803,1.75564793261599
Georgia,GEO,1996,YR1996,2211.39945447559,1.41667996898278
Georgia,GEO,1997,YR1997,2567.199691098,1.26873571954198
Georgia,GEO,1998,YR1998,2743.75422661625,1.17597364694704
Georgia,GEO,1999,YR1999,2921.75220869162,1.08780157375459
Georgia,GEO,2000,YR2000,3102.62625136514,1.17062709047122
Georgia,GEO,2001,YR2001,3376.96175669009,0.875902662757048
Georgia,GEO,2002,YR2002,3649.92568608986,0.743594029430579
Georgia,GEO,2003,YR2003,4161.5730601326,0.798940010162622
Georgia,GEO,2004,YR2004,4548.98521312388,0.858876491467507
Georgia,GEO,2005,YR2005,5174.30883005271,1.08728602328423
Georgia,GEO,2006,YR2006,5869.68743175716,1.21156690368155
Georgia,GEO,2007,YR2007,6822.11118053641,1.45760873000535
Georgia,GEO,2008,YR2008,7142.78306443797,1.25733769630311
Georgia,GEO,2009,YR2009,6987.93651431798,1.47448405641855
Georgia,GEO,2010,YR2010,7567.66412576382,1.40547363862154
Georgia,GEO,2011,YR2011,8360.29720703065,1.73616463029767
Georgia,GEO,2012,YR2012,9826.05275341086,1.92900055083653
Georgia,GEO,2013,YR2013,10611.7741169939,2.15834227262897
Georgia,GEO,2014,YR2014,11575.547210705,2.32671060548785
Georgia,GEO,2015,YR2015,12089.1694050447,2.52314190948536
Georgia,GEO,2016,YR2016,12858.4834001898,2.63275300770891
Georgia,GEO,2017,YR2017,13589.7073915159,2.65748105420488
Georgia,GEO,2018,YR2018,14596.069289313,2.60970672866505
Georgia,GEO,2019,YR2019,15624.9700213762,2.83579124666916
Georgia,GEO,2020,YR2020,14748.6321080538,2.75470919618902
Georgia,GEO,2021,YR2021,17088.8810512761,..
Georgia,GEO,2022,YR2022,20172.0764615412,..
Germany,DEU,1990,YR1990,19463.6286495222,12.0265802780856
Germany,DEU,1991,YR1991,20996.1876967554,11.6548268065837
Germany,DEU,1992,YR1992,21721.8541124014,11.0737594003259
Germany,DEU,1993,YR1993,21875.2383069903,10.9302212076704
Germany,DEU,1994,YR1994,22797.5525688618,10.7553397325791
Germany,DEU,1995,YR1995,23565.6527215622,10.7086223200894
Germany,DEU,1996,YR1996,24078.5450544035,11.0399715040613
Germany,DEU,1997,YR1997,24572.63790717,10.6375197902363
Germany,DEU,1998,YR1998,25345.6662449394,10.545804765172
Germany,DEU,1999,YR1999,26291.2110793898,10.1533792049799
Germany,DEU,2000,YR2000,27204.2933736075,10.0993658941276
Germany,DEU,2001,YR2001,28373.9741929629,10.2936122892644
Germany,DEU,2002,YR2002,29178.6374658122,10.1030113350959
Germany,DEU,2003,YR2003,29909.6751784674,10.138763607454
Germany,DEU,2004,YR2004,31334.0153417535,9.9504461302536
Germany,DEU,2005,YR2005,31794.0960095207,9.7294631214949
Germany,DEU,2006,YR2006,34158.1283737265,9.88647957169216
Germany,DEU,2007,YR2007,36292.07670786,9.52762326749987
Germany,DEU,2008,YR2008,37802.3874303197,9.61745788706108
Germany,DEU,2009,YR2009,36816.2071751134,8.97173140678443
Germany,DEU,2010,YR2010,38950.7108756447,9.45338862684134
Germany,DEU,2011,YR2011,42541.5310884096,9.29900290355714
Germany,DEU,2012,YR2012,43359.6148271723,9.45128904680279
Germany,DEU,2013,YR2013,44993.8927459315,9.62422936749002
Germany,DEU,2014,YR2014,47011.5510935131,9.08852776834501
Germany,DEU,2015,YR2015,47609.7810045816,9.08734480366678
Germany,DEU,2016,YR2016,50579.6839299266,9.07297238768971
Germany,DEU,2017,YR2017,53071.4555699913,8.8583445114547
Germany,DEU,2018,YR2018,55195.8405428372,8.53704268780674
Germany,DEU,2019,YR2019,57411.5705910313,7.9271876239049
Germany,DEU,2020,YR2020,56454.2794274403,7.2552210281684
Germany,DEU,2021,YR2021,59055.2414596188,..
Germany,DEU,2022,YR2022,63521.899395912,..
Ghana,GHA,1990,YR1990,1575.15084293012,0.16293797714013
Ghana,GHA,1991,YR1991,1671.52468841694,0.142468780988711
Ghana,GHA,1992,YR1992,1732.4125192119,0.163629722979608
Ghana,GHA,1993,YR1993,1814.56773211353,0.162013906459004
Ghana,GHA,1994,YR1994,1869.84959351008,0.171036029062863
Ghana,GHA,1995,YR1995,1942.20329199092,0.182603532773962
Ghana,GHA,1996,YR1996,2021.81978624052,0.195208364039249
Ghana,GHA,1997,YR1997,2093.24833285898,0.197317281985369
Ghana,GHA,1998,YR1998,2163.40973321929,0.290610999647977
Ghana,GHA,1999,YR1999,2235.23856567017,0.303434500589801
Ghana,GHA,2000,YR2000,2311.54783513161,0.251684396360693
Ghana,GHA,2001,YR2001,2393.65112731972,0.269588732225873
Ghana,GHA,2002,YR2002,2471.48222270765,0.321302401744726
Ghana,GHA,2003,YR2003,2580.31274806053,0.29916293451412
Ghana,GHA,2004,YR2004,2724.26809554339,0.270459231082872
Ghana,GHA,2005,YR2005,2897.36751396547,0.281420357807598
Ghana,GHA,2006,YR2006,3095.14540406283,0.33761806891556
Ghana,GHA,2007,YR2007,3231.66260665711,0.355086315690019
Ghana,GHA,2008,YR2008,3503.70945387646,0.327504378324389
Ghana,GHA,2009,YR2009,3604.43231274937,0.373547709685179
Ghana,GHA,2010,YR2010,3839.88575775856,0.405971224942882
Ghana,GHA,2011,YR2011,4362.59288242843,0.412238583609724
Ghana,GHA,2012,YR2012,4877.5822138332,0.479415246317012
Ghana,GHA,2013,YR2013,5118.24213855469,0.504973606930306
Ghana,GHA,2014,YR2014,5376.3088285794,0.474057677945499
Ghana,GHA,2015,YR2015,5021.78868729592,0.496024739617925
Ghana,GHA,2016,YR2016,4811.5728157153,0.492155067910077
Ghana,GHA,2017,YR2017,4929.56795405121,0.500789782048743
Ghana,GHA,2018,YR2018,5248.46349037158,0.543393316646713
Ghana,GHA,2019,YR2019,5572.66918900611,0.572264895729339
Ghana,GHA,2020,YR2020,5558.35626430583,0.602887453142675
Ghana,GHA,2021,YR2021,5981.61764177505,..
Ghana,GHA,2022,YR2022,6473.08984567289,..
Gibraltar,GIB,1990,YR1990,..,..
Gibraltar,GIB,1991,YR1991,..,..
Gibraltar,GIB,1992,YR1992,..,..
Gibraltar,GIB,1993,YR1993,..,..
Gibraltar,GIB,1994,YR1994,..,..
Gibraltar,GIB,1995,YR1995,..,..
Gibraltar,GIB,1996,YR1996,..,..
Gibraltar,GIB,1997,YR1997,..,..
Gibraltar,GIB,1998,YR1998,..,..
Gibraltar,GIB,1999,YR1999,..,..
Gibraltar,GIB,2000,YR2000,..,..
Gibraltar,GIB,2001,YR2001,..,..
Gibraltar,GIB,2002,YR2002,..,..
Gibraltar,GIB,2003,YR2003,..,..
Gibraltar,GIB,2004,YR2004,..,..
Gibraltar,GIB,2005,YR2005,..,..
Gibraltar,GIB,2006,YR2006,..,..
Gibraltar,GIB,2007,YR2007,..,..
Gibraltar,GIB,2008,YR2008,..,..
Gibraltar,GIB,2009,YR2009,..,..
Gibraltar,GIB,2010,YR2010,..,..
Gibraltar,GIB,2011,YR2011,..,..
Gibraltar,GIB,2012,YR2012,..,..
Gibraltar,GIB,2013,YR2013,..,..
Gibraltar,GIB,2014,YR2014,..,..
Gibraltar,GIB,2015,YR2015,..,..
Gibraltar,GIB,2016,YR2016,..,..
Gibraltar,GIB,2017,YR2017,..,..
Gibraltar,GIB,2018,YR2018,..,..
Gibraltar,GIB,2019,YR2019,..,..
Gibraltar,GIB,2020,YR2020,..,..
Gibraltar,GIB,2021,YR2021,..,..
Gibraltar,GIB,2022,YR2022,..,..
Greece,GRC,1990,YR1990,13312.0492996808,7.41599907108039
Greece,GRC,1991,YR1991,14019.5742372841,7.34675739469863
Greece,GRC,1992,YR1992,14329.548186315,7.5176883759024
Greece,GRC,1993,YR1993,14349.8574380037,7.46537302774316
Greece,GRC,1994,YR1994,14874.7298912448,7.58407605421214
Greece,GRC,1995,YR1995,15433.2526765422,7.84257717152933
Greece,GRC,1996,YR1996,16149.9044963655,7.80047696252168
Greece,GRC,1997,YR1997,17155.8804839762,7.85664244720065
Greece,GRC,1998,YR1998,18034.2134809379,8.12715142536609
Greece,GRC,1999,YR1999,18464.7320754725,8.12097681982899
Greece,GRC,2000,YR2000,19519.9568147057,8.74165078631788
Greece,GRC,2001,YR2001,20958.7940054903,8.89399981513758
Greece,GRC,2002,YR2002,22615.9356074635,8.86039305369224
Greece,GRC,2003,YR2003,23897.8266122085,9.17056717242844
Greece,GRC,2004,YR2004,25460.5993744257,9.11394933209897
Greece,GRC,2005,YR2005,25577.5241052346,9.27863716282251
Greece,GRC,2006,YR2006,28547.2965623332,9.13788494425138
Greece,GRC,2007,YR2007,29323.9797257377,9.44111462280805
Greece,GRC,2008,YR2008,30856.0118395987,9.06364335794312
Greece,GRC,2009,YR2009,30359.4511457499,8.52976096102131
Greece,GRC,2010,YR2010,27911.6974278536,7.87481473681996
Greece,GRC,2011,YR2011,25671.5160853562,7.61350463430599
Greece,GRC,2012,YR2012,24911.119631324,7.25081215401234
Greece,GRC,2013,YR2013,25986.6503155014,6.61037895212413
Greece,GRC,2014,YR2014,26625.0618096799,6.38505903145612
Greece,GRC,2015,YR2015,26760.3633030256,6.28508782508784
Greece,GRC,2016,YR2016,27511.8010160972,6.20348737018687
Greece,GRC,2017,YR2017,28604.8609402657,6.21083158316487
Greece,GRC,2018,YR2018,29617.5483399732,6.05813051890443
Greece,GRC,2019,YR2019,31155.2614037483,5.59528435262632
Greece,GRC,2020,YR2020,28349.4919951984,4.76718493701839
Greece,GRC,2021,YR2021,31477.812084447,..
Greece,GRC,2022,YR2022,37075.1124218619,..
Greenland,GRL,1990,YR1990,..,..
Greenland,GRL,1991,YR1991,..,..
Greenland,GRL,1992,YR1992,..,..
Greenland,GRL,1993,YR1993,..,..
Greenland,GRL,1994,YR1994,..,..
Greenland,GRL,1995,YR1995,..,..
Greenland,GRL,1996,YR1996,..,..
Greenland,GRL,1997,YR1997,..,..
Greenland,GRL,1998,YR1998,..,..
Greenland,GRL,1999,YR1999,..,..
Greenland,GRL,2000,YR2000,..,..
Greenland,GRL,2001,YR2001,..,..
Greenland,GRL,2002,YR2002,..,..
Greenland,GRL,2003,YR2003,..,..
Greenland,GRL,2004,YR2004,..,..
Greenland,GRL,2005,YR2005,..,..
Greenland,GRL,2006,YR2006,..,..
Greenland,GRL,2007,YR2007,..,..
Greenland,GRL,2008,YR2008,..,..
Greenland,GRL,2009,YR2009,..,..
Greenland,GRL,2010,YR2010,..,..
Greenland,GRL,2011,YR2011,..,..
Greenland,GRL,2012,YR2012,..,..
Greenland,GRL,2013,YR2013,..,..
Greenland,GRL,2014,YR2014,..,..
Greenland,GRL,2015,YR2015,..,..
Greenland,GRL,2016,YR2016,..,..
Greenland,GRL,2017,YR2017,..,..
Greenland,GRL,2018,YR2018,..,..
Greenland,GRL,2019,YR2019,..,..
Greenland,GRL,2020,YR2020,..,..
Greenland,GRL,2021,YR2021,..,..
Greenland,GRL,2022,YR2022,..,..
Grenada,GRD,1990,YR1990,4594.36445900734,1.16005532726887
Grenada,GRD,1991,YR1991,4781.22308254586,1.22095471039917
Grenada,GRD,1992,YR1992,4787.04139220504,1.24208234362629
Grenada,GRD,1993,YR1993,4751.24108999806,1.26550067043152
Grenada,GRD,1994,YR1994,4887.00489781624,1.34626940895962
Grenada,GRD,1995,YR1995,5052.34361581335,1.43571016721122
Grenada,GRD,1996,YR1996,5332.90968942205,1.65003910497301
Grenada,GRD,1997,YR1997,5659.01213453785,1.73568674265033
Grenada,GRD,1998,YR1998,6356.12165400015,1.86440677966102
Grenada,GRD,1999,YR1999,6850.15654487162,1.92093463018264
Grenada,GRD,2000,YR2000,7306.11595798598,1.84861121453571
Grenada,GRD,2001,YR2001,7285.34136871304,1.91965609249926
Grenada,GRD,2002,YR2002,7632.34935746045,1.94491411887537
Grenada,GRD,2003,YR2003,8479.68151165971,2.05260253816443
Grenada,GRD,2004,YR2004,8589.63712526091,1.97961941634099
Grenada,GRD,2005,YR2005,9967.9581408909,2.06795218314075
Grenada,GRD,2006,YR2006,9799.74630479229,2.12545500414459
Grenada,GRD,2007,YR2007,10610.430054609,2.2447974938465
Grenada,GRD,2008,YR2008,10843.316217904,2.32489909137787
Grenada,GRD,2009,YR2009,10121.7404483122,2.31701825181679
Grenada,GRD,2010,YR2010,10120.4261607276,2.39917922815879
Grenada,GRD,2011,YR2011,10330.0829751361,2.26509337092536
Grenada,GRD,2012,YR2012,10348.998514142,2.40354751880737
Grenada,GRD,2013,YR2013,10995.5692552144,2.71153106161016
Grenada,GRD,2014,YR2014,12039.1120455495,2.14881497304445
Grenada,GRD,2015,YR2015,13036.5608185486,2.29114136829719
Grenada,GRD,2016,YR2016,13810.3877507994,2.31232182451695
Grenada,GRD,2017,YR2017,14870.0314945401,2.37758536565195
Grenada,GRD,2018,YR2018,15772.0480359911,2.62890067138331
Grenada,GRD,2019,YR2019,16046.9091506922,2.82096411459861
Grenada,GRD,2020,YR2020,13913.5316148746,2.62406702085507
Grenada,GRD,2021,YR2021,15104.4645356728,..
Grenada,GRD,2022,YR2022,17082.892672685,..
Guam,GUM,1990,YR1990,..,..
Guam,GUM,1991,YR1991,..,..
Guam,GUM,1992,YR1992,..,..
Guam,GUM,1993,YR1993,..,..
Guam,GUM,1994,YR1994,..,..
Guam,GUM,1995,YR1995,..,..
Guam,GUM,1996,YR1996,..,..
Guam,GUM,1997,YR1997,..,..
Guam,GUM,1998,YR1998,..,..
Guam,GUM,1999,YR1999,..,..
Guam,GUM,2000,YR2000,..,..
Guam,GUM,2001,YR2001,..,..
Guam,GUM,2002,YR2002,..,..
Guam,GUM,2003,YR2003,..,..
Guam,GUM,2004,YR2004,..,..
Guam,GUM,2005,YR2005,..,..
Guam,GUM,2006,YR2006,..,..
Guam,GUM,2007,YR2007,..,..
Guam,GUM,2008,YR2008,..,..
Guam,GUM,2009,YR2009,..,..
Guam,GUM,2010,YR2010,..,..
Guam,GUM,2011,YR2011,..,..
Guam,GUM,2012,YR2012,..,..
Guam,GUM,2013,YR2013,..,..
Guam,GUM,2014,YR2014,..,..
Guam,GUM,2015,YR2015,..,..
Guam,GUM,2016,YR2016,..,..
Guam,GUM,2017,YR2017,..,..
Guam,GUM,2018,YR2018,..,..
Guam,GUM,2019,YR2019,..,..
Guam,GUM,2020,YR2020,..,..
Guam,GUM,2021,YR2021,..,..
Guam,GUM,2022,YR2022,..,..
Guatemala,GTM,1990,YR1990,3319.96884424522,0.434469617236908
Guatemala,GTM,1991,YR1991,3463.39287512453,0.433987385355886
Guatemala,GTM,1992,YR1992,3617.50542724983,0.50658760872606
Guatemala,GTM,1993,YR1993,3751.76010229902,0.522745293224054
Guatemala,GTM,1994,YR1994,3888.38548824553,0.542504414934283
Guatemala,GTM,1995,YR1995,4065.41710143536,0.619153543196097
Guatemala,GTM,1996,YR1996,4161.11066580007,0.588595818407276
Guatemala,GTM,1997,YR1997,4314.64139727207,0.608646613823303
Guatemala,GTM,1998,YR1998,4474.14523069699,0.751868400171461
Guatemala,GTM,1999,YR1999,4601.41372712322,0.72658857095672
Guatemala,GTM,2000,YR2000,4758.24808060095,0.814796784851732
Guatemala,GTM,2001,YR2001,4860.75066989961,0.828871340888922
Guatemala,GTM,2002,YR2002,5009.58647766029,0.863904873407061
Guatemala,GTM,2003,YR2003,5126.23346929034,0.851253780204383
Guatemala,GTM,2004,YR2004,5314.81560180174,0.850047957326968
Guatemala,GTM,2005,YR2005,5544.67670718747,0.892596490718621
Guatemala,GTM,2006,YR2006,5900.851227424,0.874124842110202
Guatemala,GTM,2007,YR2007,6318.32028813515,0.923216168681838
Guatemala,GTM,2008,YR2008,6524.60973733199,0.82044214919553
Guatemala,GTM,2009,YR2009,6474.79693497431,0.848874193850226
Guatemala,GTM,2010,YR2010,6618.91603119075,0.804898452539667
Guatemala,GTM,2011,YR2011,6910.87650155221,0.810858922089052
Guatemala,GTM,2012,YR2012,7204.73293807874,0.824228643300048
Guatemala,GTM,2013,YR2013,7446.58800936721,0.867210613999047
Guatemala,GTM,2014,YR2014,7758.49316980639,0.914557101787262
Guatemala,GTM,2015,YR2015,8194.44068126819,1.05707310890778
Guatemala,GTM,2016,YR2016,8221.74642722194,1.1026182595186
Guatemala,GTM,2017,YR2017,8322.21680991504,1.02751728089616
Guatemala,GTM,2018,YR2018,8672.71778183822,1.10575367270347
Guatemala,GTM,2019,YR2019,9040.8341127902,1.14537281500282
Guatemala,GTM,2020,YR2020,8859.0117398945,1.00040733564819
Guatemala,GTM,2021,YR2021,9850.90466668914,..
Guatemala,GTM,2022,YR2022,10821.7554497323,..
Guinea,GIN,1990,YR1990,881.657608063143,0.157235945984865
Guinea,GIN,1991,YR1991,898.31189123155,0.154918562324301
Guinea,GIN,1992,YR1992,918.775030258361,0.154459877096599
Guinea,GIN,1993,YR1993,958.002873995598,0.154014342975977
Guinea,GIN,1994,YR1994,987.045879553309,0.154486738844017
Guinea,GIN,1995,YR1995,1025.06615637734,0.155523036088173
Guinea,GIN,1996,YR1996,1059.9258672424,0.160143379345487
Guinea,GIN,1997,YR1997,1110.98043352629,0.164469196356508
Guinea,GIN,1998,YR1998,1142.61070950987,0.170483869656036
Guinea,GIN,1999,YR1999,1176.05101988834,0.175402821589067
Guinea,GIN,2000,YR2000,1208.83367896613,0.179309813748813
Guinea,GIN,2001,YR2001,1264.78947180572,0.185715434225419
Guinea,GIN,2002,YR2002,1330.04208328966,0.190083926046219
Guinea,GIN,2003,YR2003,1342.78467147009,0.194693404910528
Guinea,GIN,2004,YR2004,1381.36872758211,0.197845361458643
Guinea,GIN,2005,YR2005,1438.63838024842,0.2008290049774
Guinea,GIN,2006,YR2006,1470.03047722565,0.203780561323598
Guinea,GIN,2007,YR2007,1576.12203619966,0.207236095803933
Guinea,GIN,2008,YR2008,1632.94005162767,0.205812295464573
Guinea,GIN,2009,YR2009,1585.79151492563,0.211958041867326
Guinea,GIN,2010,YR2010,1641.25010623557,0.243682823651839
Guinea,GIN,2011,YR2011,1726.18230728744,0.24902846886389
Guinea,GIN,2012,YR2012,1772.70493061617,0.228832188369081
Guinea,GIN,2013,YR2013,1784.69049911065,0.195379103300369
Guinea,GIN,2014,YR2014,1775.50162800066,0.196384745395564
Guinea,GIN,2015,YR2015,1789.01845338399,0.216953417676487
Guinea,GIN,2016,YR2016,2045.09436780789,0.235227854196447
Guinea,GIN,2017,YR2017,2383.57886733462,0.271355057259789
Guinea,GIN,2018,YR2018,2531.14057529939,0.297494261984837
Guinea,GIN,2019,YR2019,2653.08255576108,0.350765779082478
Guinea,GIN,2020,YR2020,2749.98350531136,0.34364615086247
Guinea,GIN,2021,YR2021,2913.50948385226,..
Guinea,GIN,2022,YR2022,3188.07510401313,..
Guinea-Bissau,GNB,1990,YR1990,1013.32934514848,0.176570102644854
Guinea-Bissau,GNB,1991,YR1991,1078.53068845442,0.174170101101166
Guinea-Bissau,GNB,1992,YR1992,1083.57341665998,0.173623331221698
Guinea-Bissau,GNB,1993,YR1993,1096.26696619455,0.175252493231677
Guinea-Bissau,GNB,1994,YR1994,1120.66375694174,0.168499573703421
Guinea-Bissau,GNB,1995,YR1995,1164.99155056964,0.165589292011794
Guinea-Bissau,GNB,1996,YR1996,1296.79530815264,0.155180939221676
Guinea-Bissau,GNB,1997,YR1997,1378.50876755351,0.16972875229151
Guinea-Bissau,GNB,1998,YR1998,983.995906098058,0.145599377064382
Guinea-Bissau,GNB,1999,YR1999,989.376829631141,0.158809887324551
Guinea-Bissau,GNB,2000,YR2000,1045.577117963,0.119429759458715
Guinea-Bissau,GNB,2001,YR2001,1069.48305716591,0.117864130175444
Guinea-Bissau,GNB,2002,YR2002,1051.77990648373,0.119470038376639
Guinea-Bissau,GNB,2003,YR2003,1054.06037421892,0.148291380782015
Guinea-Bissau,GNB,2004,YR2004,1086.35276609026,0.15248598932895
Guinea-Bissau,GNB,2005,YR2005,1140.52624531371,0.151843173181669
Guinea-Bissau,GNB,2006,YR2006,1173.62667590864,0.153243320267225
Guinea-Bissau,GNB,2007,YR2007,1213.37130115888,0.158489202879967
Guinea-Bissau,GNB,2008,YR2008,1243.79732527636,0.150225304364126
Guinea-Bissau,GNB,2009,YR2009,1261.09703622198,0.153614860175118
Guinea-Bissau,GNB,2010,YR2010,1301.00435881137,0.153775475044984
Guinea-Bissau,GNB,2011,YR2011,1398.11714311146,0.151334634749042
Guinea-Bissau,GNB,2012,YR2012,1316.16757045201,0.148845809657673
Guinea-Bissau,GNB,2013,YR2013,1324.60821106599,0.145722021990242
Guinea-Bissau,GNB,2014,YR2014,1338.01563292886,0.151206699443415
Guinea-Bissau,GNB,2015,YR2015,1551.03412227647,0.157581198477963
Guinea-Bissau,GNB,2016,YR2016,1697.12904509961,0.166253123378351
Guinea-Bissau,GNB,2017,YR2017,1872.30928139809,0.16310020182719
Guinea-Bissau,GNB,2018,YR2018,1896.40698320205,0.165094768449133
Guinea-Bissau,GNB,2019,YR2019,1970.71280957178,0.16508860634868
Guinea-Bissau,GNB,2020,YR2020,1904.6586341987,0.163208368967987
Guinea-Bissau,GNB,2021,YR2021,2020.85486582107,..
Guinea-Bissau,GNB,2022,YR2022,2191.16485861513,..
Guyana,GUY,1990,YR1990,3032.56667596966,1.56856498856938
Guyana,GUY,1991,YR1991,3338.53734595515,1.53770481228229
Guyana,GUY,1992,YR1992,3675.06695790514,1.45060792109509
Guyana,GUY,1993,YR1993,4057.80679160215,1.45478587077701
Guyana,GUY,1994,YR1994,4483.93633715712,1.88527455286267
Guyana,GUY,1995,YR1995,4794.58960465384,2.0362144450697
Guyana,GUY,1996,YR1996,5257.63185177366,2.0966836568817
Guyana,GUY,1997,YR1997,5666.52431700964,2.28042229257784
Guyana,GUY,1998,YR1998,5623.0209455177,2.30951094031032
Guyana,GUY,1999,YR1999,5860.85744052061,2.2899313205297
Guyana,GUY,2000,YR2000,5903.8197788813,2.1873365557782
Guyana,GUY,2001,YR2001,6168.28113343198,2.16343844308241
Guyana,GUY,2002,YR2002,6331.08530333175,2.13317234912004
Guyana,GUY,2003,YR2003,6413.20293695939,2.12711126772045
Guyana,GUY,2004,YR2004,6689.52560806232,2.19837879919624
Guyana,GUY,2005,YR2005,6771.06158772148,1.95022041334248
Guyana,GUY,2006,YR2006,7351.01976643606,1.75746043802011
Guyana,GUY,2007,YR2007,8112.34546070431,2.12181816499476
Guyana,GUY,2008,YR2008,8439.50565959641,2.1265000331499
Guyana,GUY,2009,YR2009,8834.22343165941,2.16596695143346
Guyana,GUY,2010,YR2010,9351.78792317124,2.35221918570137
Guyana,GUY,2011,YR2011,10092.0824863061,2.46106714322185
